TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0128380,2025-07-27,Cricket Bat SS,Sports,East,Offline,1,6367.95,6367.95,Cash,CUST08246
TXN0128381,2025-07-27,Night Cream Premium,Beauty,North,Online,1,2280.46,2280.46,UPI,CUST08770
TXN0128382,2025-07-27,Running Shoes Elite,Fashion,West,Offline,1,10111.26,10111.26,Cash,CUST00848
TXN0128383,2025-07-27,Honey Raw 500g,Grocery,East,Offline,5,791.16,3955.8,UPI,CUST07375
TXN0128384,2025-07-27,Resistance Bands Set,Sports,South,Online,1,574.09,574.09,UPI,CUST10818
TXN0128385,2025-07-27,Cycling Helmet,Sports,South,Online,2,1253.51,2507.02,UPI,CUST00164
TXN0128386,2025-07-27,Treadmill Home,Sports,South,Online,1,36838.54,36838.54,UPI,CUST09513
TXN0128387,2025-07-27,Formal Shirt Pack,Fashion,West,Offline,2,3227.98,6455.96,UPI,CUST01435
TXN0128388,2025-07-27,Formal Shirt Pack,Fashion,West,Online,1,3076.78,3076.78,Net Banking,CUST08735
TXN0128389,2025-07-27,Wireless Earbuds X1,Electronics,West,Online,2,11290.36,22580.72,Credit Card,CUST01226
TXN0128390,2025-07-27,Refrigerator 300L,Appliances,South,Offline,2,34779.31,69558.62,Net Banking,CUST04352
TXN0128391,2025-07-27,iPhone 15 Pro,Electronics,South,Online,1,107653.83,107653.83,Credit Card,CUST03978
TXN0128392,2025-07-27,Casual T-Shirt 3-Pack,Fashion,North,Online,3,1342.35,4027.05,Net Banking,CUST09994
TXN0128393,2025-07-27,Premium Denim Jacket,Fashion,North,Online,1,3921.93,3921.93,UPI,CUST08110
TXN0128394,2025-07-27,Organic Green Tea,Grocery,South,Online,2,550.98,1101.96,UPI,CUST00007
TXN0128395,2025-07-27,Silk Saree Premium,Fashion,West,Offline,1,12661.27,12661.27,UPI,CUST05144
TXN0128396,2025-07-27,Woolen Sweater,Fashion,East,Online,2,4611.67,9223.34,Credit Card,CUST05286
TXN0128397,2025-07-27,Educational Puzzle Set,Toys,South,Online,2,502.93,1005.86,Credit Card,CUST00321
TXN0128398,2025-07-27,Basmati Rice 5kg,Grocery,North,Offline,1,437.88,437.88,UPI,CUST04653
TXN0128399,2025-07-27,Standing Desk Pro,Furniture,West,Online,1,28946.21,28946.21,UPI,CUST00733
TXN0128400,2025-07-27,Beard Grooming Kit,Beauty,East,Offline,2,1893.83,3787.66,UPI,CUST11312
TXN0128401,2025-07-27,Swimming Goggles,Sports,West,Online,1,852.24,852.24,Credit Card,CUST09439
TXN0128402,2025-07-27,Running Shoes Elite,Fashion,West,Offline,1,6335.19,6335.19,Credit Card,CUST06577
TXN0128403,2025-07-27,MacBook Air M3,Electronics,West,Online,1,160364.69,160364.69,UPI,CUST11304
TXN0128404,2025-07-27,Running Shoes Elite,Fashion,East,Online,2,4598.41,9196.82,Credit Card,CUST11021
TXN0128405,2025-07-27,Dumbbell Set 20kg,Sports,West,Online,2,7160.96,14321.92,Net Banking,CUST03526
TXN0128406,2025-07-27,Electric Kettle 1.5L,Appliances,West,Online,2,1700.67,3401.34,UPI,CUST01406
TXN0128407,2025-07-27,Organic Green Tea,Grocery,West,Online,2,459.88,919.76,Net Banking,CUST07175
TXN0128408,2025-07-27,Notebook Premium A4 Pack,Stationery,East,Online,3,562.52,1687.56,Net Banking,CUST07686
TXN0128409,2025-07-27,Sports Sneakers Pro,Fashion,East,Online,2,8273.21,16546.42,UPI,CUST03189
TXN0128410,2025-07-28,Play-Doh Mega Set,Toys,North,Offline,2,663.87,1327.74,Net Banking,CUST01569
TXN0128411,2025-07-28,Basmati Rice 5kg,Grocery,South,Online,2,517.92,1035.84,Credit Card,CUST10957
TXN0128412,2025-07-28,Cricket Bat SS,Sports,West,Online,2,2045.63,4091.26,Credit Card,CUST01669
TXN0128413,2025-07-28,Mixed Dry Fruits 1kg,Grocery,West,Online,3,1668.8,5006.4,Credit Card,CUST11374
TXN0128414,2025-07-28,Badminton Racket Pro,Sports,North,Online,2,2925.7,5851.4,UPI,CUST04903
TXN0128415,2025-07-28,Mixed Dry Fruits 1kg,Grocery,West,Offline,2,1187.23,2374.46,Credit Card,CUST06062
TXN0128416,2025-07-28,Yoga Mat Premium,Sports,East,Online,2,1742.19,3484.38,UPI,CUST06733
TXN0128417,2025-07-28,Cooking Oil 5L,Grocery,North,Online,4,559.42,2237.68,UPI,CUST07714
TXN0128418,2025-07-28,Woolen Sweater,Fashion,South,Offline,1,4702.69,4702.69,Credit Card,CUST01664
TXN0128419,2025-07-28,Mixer Grinder 750W,Appliances,North,Offline,1,5027.27,5027.27,Cash,CUST10696
TXN0128420,2025-07-28,Sofa Set 3+1+1,Furniture,North,Offline,1,22394.22,22394.22,UPI,CUST09316
TXN0128421,2025-07-28,Formal Shirt Pack,Fashion,South,Online,1,3016.56,3016.56,UPI,CUST07118
TXN0128422,2025-07-28,Sunscreen SPF 50+ 100ml,Beauty,West,Online,1,616.91,616.91,Cash,CUST00006
TXN0128423,2025-07-28,Cooking Oil 5L,Grocery,West,Online,3,1119.64,3358.92,Net Banking,CUST00504
TXN0128424,2025-07-28,Honey Raw 500g,Grocery,East,Online,4,653.99,2615.96,UPI,CUST00277
TXN0128425,2025-07-28,Vitamin C Serum 30ml,Beauty,West,Offline,2,1489.17,2978.34,Cash,CUST00128
TXN0128426,2025-07-28,Casual T-Shirt 3-Pack,Fashion,West,Offline,1,2044.1,2044.1,Cash,CUST00060
TXN0128427,2025-07-28,Face Wash Gel,Beauty,West,Online,2,370.65,741.3,Credit Card,CUST02700
TXN0128428,2025-07-28,Protein Powder 1kg,Grocery,South,Offline,4,2319.32,9277.28,UPI,CUST11495
TXN0128429,2025-07-28,Play-Doh Mega Set,Toys,West,Online,2,993.9,1987.8,UPI,CUST00477
TXN0128430,2025-07-28,Basmati Rice 5kg,Grocery,West,Offline,1,827.3,827.3,UPI,CUST10931
TXN0128431,2025-07-28,Dumbbell Set 20kg,Sports,North,Online,1,2775.22,2775.22,Credit Card,CUST08657
TXN0128432,2025-07-28,Honey Raw 500g,Grocery,South,Online,2,594.47,1188.94,Cash,CUST09738
TXN0128433,2025-07-28,Whole Wheat Atta 10kg,Grocery,West,Online,1,570.83,570.83,Credit Card,CUST11910
TXN0128434,2025-07-28,Ethnic Kurta Set,Fashion,West,Offline,2,4107.24,8214.48,UPI,CUST02357
TXN0128435,2025-07-28,Cooking Oil 5L,Grocery,East,Online,1,896.41,896.41,UPI,CUST03906
TXN0128436,2025-07-28,Premium Denim Jacket,Fashion,South,Online,2,5751.6,11503.2,UPI,CUST04636
TXN0128437,2025-07-28,Travel Pillow Memory Foam,Accessories,East,Offline,1,990.61,990.61,Net Banking,CUST10203
TXN0128438,2025-07-28,Smartwatch Budget,Accessories,West,Offline,3,4671.39,14014.17,Credit Card,CUST09140
TXN0128439,2025-07-28,Lipstick Matte Collection,Beauty,West,Online,1,995.7,995.7,Credit Card,CUST00020
TXN0128440,2025-07-28,Badminton Racket Pro,Sports,West,Online,2,1713.46,3426.92,Net Banking,CUST07492
TXN0128441,2025-07-28,Notebook Premium A4 Pack,Stationery,North,Online,5,383.48,1917.4,Cash,CUST04627
TXN0128442,2025-07-28,Sports Sneakers Pro,Fashion,South,Offline,1,4123.52,4123.52,UPI,CUST01562
TXN0128443,2025-07-28,Wallet RFID Slim,Accessories,South,Offline,1,1408.18,1408.18,UPI,CUST01330
TXN0128444,2025-07-28,Hair Growth Oil 200ml,Beauty,South,Offline,3,1410.6,4231.8,UPI,CUST00038
TXN0128445,2025-07-28,Sunscreen SPF 50+ 100ml,Beauty,South,Offline,3,381.37,1144.11,UPI,CUST00006
TXN0128446,2025-07-28,"Smart LED TV 55""",Electronics,East,Online,1,83561.59,83561.59,Net Banking,CUST09779
TXN0128447,2025-07-28,Hair Growth Oil 200ml,Beauty,West,Offline,2,1590.02,3180.04,Cash,CUST03276
TXN0128448,2025-07-28,Protein Powder 1kg,Grocery,West,Online,1,2527.59,2527.59,UPI,CUST10188
TXN0128449,2025-07-28,iPhone 15 Pro,Electronics,North,Offline,1,75840.14,75840.14,Net Banking,CUST07425
TXN0128450,2025-07-28,Running Shoes Elite,Fashion,West,Offline,2,8463.46,16926.92,UPI,CUST02566
TXN0128451,2025-07-28,Spice Combo Pack,Grocery,West,Online,2,950.2,1900.4,UPI,CUST00848
TXN0128452,2025-07-28,Water Purifier RO,Appliances,East,Online,2,14576.37,29152.74,UPI,CUST00141
TXN0128453,2025-07-28,Stuffed Animal Large,Toys,West,Offline,1,2018.71,2018.71,Credit Card,CUST11639
TXN0128454,2025-07-28,Whole Wheat Atta 10kg,Grocery,West,Online,5,528.27,2641.35,Cash,CUST10507
TXN0128455,2025-07-28,Lipstick Matte Collection,Beauty,North,Online,1,459.09,459.09,Credit Card,CUST09144
TXN0128456,2025-07-28,Sony WH-1000XM5,Electronics,East,Online,1,39885.73,39885.73,Credit Card,CUST09757
TXN0128457,2025-07-28,Kindle Paperwhite,Electronics,South,Online,1,14157.36,14157.36,Cash,CUST10618
TXN0128458,2025-07-28,Formal Shirt Pack,Fashion,East,Online,1,2783.27,2783.27,Cash,CUST06692
TXN0128459,2025-07-28,Dumbbell Set 20kg,Sports,East,Offline,3,6462.45,19387.35,Credit Card,CUST07302
TXN0128460,2025-07-28,"iPad Pro 12.9""",Electronics,West,Offline,2,149886.81,299773.62,Net Banking,CUST06522
TXN0128461,2025-07-28,Yoga Mat Premium,Sports,West,Online,2,1801.28,3602.56,Credit Card,CUST08305
TXN0128462,2025-07-28,Whole Wheat Atta 10kg,Grocery,West,Offline,2,494.71,989.42,Cash,CUST03320
TXN0128463,2025-07-28,Kindle Paperwhite,Electronics,West,Offline,1,14008.88,14008.88,UPI,CUST10983
TXN0128464,2025-07-28,Whole Wheat Atta 10kg,Grocery,South,Offline,1,394.32,394.32,Cash,CUST08943
TXN0128465,2025-07-28,Organic Green Tea,Grocery,North,Offline,1,517.36,517.36,UPI,CUST02943
TXN0128466,2025-07-28,iPhone 15 Pro,Electronics,West,Offline,1,162501.43,162501.43,UPI,CUST08988
TXN0128467,2025-07-28,MacBook Air M3,Electronics,North,Online,2,114845.05,229690.1,Net Banking,CUST02144
TXN0128468,2025-07-28,Badminton Racket Pro,Sports,South,Online,2,1407.77,2815.54,Cash,CUST03023
TXN0128469,2025-07-28,Honey Raw 500g,Grocery,South,Online,4,612.12,2448.48,Cash,CUST05099
TXN0128470,2025-07-28,Resistance Bands Set,Sports,East,Offline,2,990.02,1980.04,Credit Card,CUST05927
TXN0128471,2025-07-28,Dumbbell Set 20kg,Sports,East,Online,2,2853.74,5707.48,Net Banking,CUST00593
TXN0128472,2025-07-28,Wireless Earbuds X1,Electronics,South,Offline,1,7861.84,7861.84,Credit Card,CUST00292
TXN0128473,2025-07-28,Microwave Oven 28L,Appliances,West,Offline,1,16642.22,16642.22,Net Banking,CUST06208
TXN0128474,2025-07-28,Sketch Pencil Set,Stationery,West,Online,5,694.89,3474.45,Net Banking,CUST03843
TXN0128475,2025-07-28,Woolen Sweater,Fashion,East,Online,2,5399.69,10799.38,Credit Card,CUST01151
TXN0128476,2025-07-28,Vitamin C Serum 30ml,Beauty,East,Online,1,1287.22,1287.22,Net Banking,CUST06654
TXN0128477,2025-07-28,Basmati Rice 5kg,Grocery,East,Online,1,684.78,684.78,Cash,CUST06993
TXN0128478,2025-07-28,Honey Raw 500g,Grocery,South,Offline,1,572.42,572.42,UPI,CUST08974
TXN0128479,2025-07-28,Sports Sneakers Pro,Fashion,South,Online,2,7758.54,15517.08,UPI,CUST02081
TXN0128480,2025-07-28,Perfume Luxury 100ml,Beauty,North,Online,2,4543.94,9087.88,Cash,CUST00118
TXN0128481,2025-07-28,Sony WH-1000XM5,Electronics,South,Online,1,31283.81,31283.81,Net Banking,CUST03613
TXN0128482,2025-07-28,Casual T-Shirt 3-Pack,Fashion,East,Offline,1,2184.36,2184.36,UPI,CUST10604
TXN0128483,2025-07-28,Water Purifier RO,Appliances,West,Offline,1,13269.1,13269.1,Credit Card,CUST04283
TXN0128484,2025-07-28,Mixed Dry Fruits 1kg,Grocery,East,Offline,3,1342.71,4028.13,Credit Card,CUST08540
TXN0128485,2025-07-28,Lipstick Matte Collection,Beauty,South,Online,3,841.51,2524.53,Cash,CUST00048
TXN0128486,2025-07-28,Kindle Paperwhite,Electronics,East,Offline,1,14714.76,14714.76,Credit Card,CUST00306
TXN0128487,2025-07-28,Apple AirPods Pro,Electronics,West,Offline,1,32414.85,32414.85,Credit Card,CUST11244
TXN0128488,2025-07-28,Face Wash Gel,Beauty,West,Offline,1,673.78,673.78,Cash,CUST07338
TXN0128489,2025-07-28,Cooking Oil 5L,Grocery,West,Online,3,1067.27,3201.81,Net Banking,CUST03037
TXN0128490,2025-07-28,iPhone 15 Pro,Electronics,South,Online,1,118869.08,118869.08,Cash,CUST00172
TXN0128491,2025-07-28,iPhone 15 Pro,Electronics,South,Online,1,100851.7,100851.7,Cash,CUST04017
TXN0128492,2025-07-28,Basmati Rice 5kg,Grocery,East,Online,5,597.15,2985.75,UPI,CUST08251
TXN0128493,2025-07-28,Washing Machine 7kg,Appliances,South,Online,1,20033.31,20033.31,Credit Card,CUST10131
TXN0128494,2025-07-28,iPhone 15 Pro,Electronics,West,Online,1,138151.99,138151.99,Credit Card,CUST08710
TXN0128495,2025-07-28,Kindle Paperwhite,Electronics,West,Online,1,19512.54,19512.54,UPI,CUST00186
TXN0128496,2025-07-28,Mixed Dry Fruits 1kg,Grocery,East,Offline,1,941.94,941.94,Cash,CUST01374
TXN0128497,2025-07-28,Board Game Family,Toys,North,Offline,1,1572.68,1572.68,Net Banking,CUST01523
TXN0128498,2025-07-28,Ethnic Kurta Set,Fashion,North,Offline,1,4147.25,4147.25,Credit Card,CUST00402
TXN0128499,2025-07-28,Lipstick Matte Collection,Beauty,South,Offline,1,301.17,301.17,UPI,CUST04298
TXN0128500,2025-07-28,Sports Sneakers Pro,Fashion,East,Online,1,10214.45,10214.45,Credit Card,CUST06935
TXN0128501,2025-07-28,Hair Growth Oil 200ml,Beauty,East,Offline,2,804.29,1608.58,Credit Card,CUST04438
TXN0128502,2025-07-28,Wireless Earbuds X1,Electronics,North,Offline,2,5420.56,10841.12,Net Banking,CUST06739
TXN0128503,2025-07-28,Resistance Bands Set,Sports,West,Offline,2,1333.31,2666.62,Credit Card,CUST09345
TXN0128504,2025-07-28,Formal Shirt Pack,Fashion,South,Online,1,3746.37,3746.37,Net Banking,CUST07406
TXN0128505,2025-07-28,Basmati Rice 5kg,Grocery,East,Offline,5,775.56,3877.8,Credit Card,CUST00262
TXN0128506,2025-07-28,Casual T-Shirt 3-Pack,Fashion,West,Offline,2,1593.9,3187.8,Credit Card,CUST01803
TXN0128507,2025-07-28,Apple AirPods Pro,Electronics,South,Online,1,20637.96,20637.96,Cash,CUST08274
TXN0128508,2025-07-28,Backpack 40L,Accessories,South,Offline,1,1544.65,1544.65,Cash,CUST00240
TXN0128509,2025-07-28,Wallet RFID Slim,Accessories,North,Online,2,1846.67,3693.34,Cash,CUST11077
TXN0128510,2025-07-28,Sketch Pencil Set,Stationery,North,Offline,5,263.04,1315.2,Cash,CUST10221
TXN0128511,2025-07-28,Sports Sneakers Pro,Fashion,West,Offline,1,7246.12,7246.12,UPI,CUST01898
TXN0128512,2025-07-28,Hair Growth Oil 200ml,Beauty,East,Online,1,814.8,814.8,Net Banking,CUST11363
TXN0128513,2025-07-28,Wireless Earbuds X1,Electronics,West,Offline,1,10465.69,10465.69,Net Banking,CUST05270
TXN0128514,2025-07-28,Basmati Rice 5kg,Grocery,West,Online,5,562.26,2811.3,Cash,CUST01570
TXN0128515,2025-07-28,Standing Desk Pro,Furniture,North,Offline,1,23139.09,23139.09,Net Banking,CUST03026
TXN0128516,2025-07-28,Quinoa 500g,Grocery,South,Offline,1,390.92,390.92,Credit Card,CUST01064
TXN0128517,2025-07-28,Notebook Premium A4 Pack,Stationery,East,Offline,4,375.56,1502.24,Cash,CUST00314
TXN0128518,2025-07-28,Wardrobe Sliding Door,Furniture,West,Online,1,29551.64,29551.64,UPI,CUST09415
TXN0128519,2025-07-28,Gaming Console PS5,Electronics,East,Online,1,60865.33,60865.33,UPI,CUST00160
TXN0128520,2025-07-28,Vitamin C Serum 30ml,Beauty,South,Online,2,1069.38,2138.76,Credit Card,CUST05594
TXN0128521,2025-07-28,Wireless Earbuds X1,Electronics,West,Online,1,10525.62,10525.62,Cash,CUST07970
TXN0128522,2025-07-28,Mixer Grinder 750W,Appliances,East,Online,1,4038.79,4038.79,UPI,CUST02667
TXN0128523,2025-07-28,Spice Combo Pack,Grocery,East,Offline,3,745.7,2237.1,Credit Card,CUST09713
TXN0128524,2025-07-28,Apple AirPods Pro,Electronics,West,Online,1,35056.58,35056.58,Credit Card,CUST00422
TXN0128525,2025-07-28,Business Blazer,Fashion,West,Offline,2,14383.55,28767.1,Credit Card,CUST08732
TXN0128526,2025-07-28,Vitamin C Serum 30ml,Beauty,West,Offline,3,1022.98,3068.94,Credit Card,CUST10279
TXN0128527,2025-07-28,Mixed Dry Fruits 1kg,Grocery,South,Offline,1,765.49,765.49,Cash,CUST03217
TXN0128528,2025-07-28,Washing Machine 7kg,Appliances,West,Online,1,43784.81,43784.81,Net Banking,CUST08610
TXN0128529,2025-07-28,Honey Raw 500g,Grocery,West,Online,1,687.93,687.93,UPI,CUST05812
TXN0128530,2025-07-28,Organic Green Tea,Grocery,East,Offline,2,481.24,962.48,Cash,CUST04676
TXN0128531,2025-07-28,Air Conditioner 1.5T,Appliances,North,Online,1,26071.51,26071.51,Credit Card,CUST06409
TXN0128532,2025-07-29,Whole Wheat Atta 10kg,Grocery,East,Online,3,542.78,1628.34,Credit Card,CUST00676
TXN0128533,2025-07-29,iPhone 15 Pro,Electronics,South,Offline,1,103307.39,103307.39,UPI,CUST09465
TXN0128534,2025-07-29,"Smart LED TV 55""",Electronics,East,Online,1,52595.33,52595.33,UPI,CUST02740
TXN0128535,2025-07-29,Premium Denim Jacket,Fashion,East,Online,2,6075.03,12150.06,Net Banking,CUST11029
TXN0128536,2025-07-29,Protein Powder 1kg,Grocery,East,Offline,2,2477.03,4954.06,Credit Card,CUST02354
TXN0128537,2025-07-29,Whole Wheat Atta 10kg,Grocery,West,Offline,2,513.22,1026.44,Credit Card,CUST00196
TXN0128538,2025-07-29,Microwave Oven 28L,Appliances,South,Offline,1,11755.65,11755.65,Credit Card,CUST11152
TXN0128539,2025-07-29,Air Purifier HEPA,Appliances,North,Online,1,8059.18,8059.18,Credit Card,CUST08880
TXN0128540,2025-07-29,Premium Denim Jacket,Fashion,West,Online,2,8413.58,16827.16,UPI,CUST06262
TXN0128541,2025-07-29,Woolen Sweater,Fashion,North,Offline,2,1954.38,3908.76,UPI,CUST02674
TXN0128542,2025-07-29,Basmati Rice 5kg,Grocery,West,Offline,3,827.69,2483.07,UPI,CUST03648
TXN0128543,2025-07-29,Premium Denim Jacket,Fashion,North,Offline,1,5509.23,5509.23,Cash,CUST10256
TXN0128544,2025-07-29,Casual T-Shirt 3-Pack,Fashion,South,Offline,1,1779.14,1779.14,UPI,CUST03597
TXN0128545,2025-07-29,Running Shoes Elite,Fashion,West,Online,2,4946.1,9892.2,Credit Card,CUST01401
TXN0128546,2025-07-29,Ethnic Kurta Set,Fashion,East,Offline,2,5011.4,10022.8,Cash,CUST01171
TXN0128547,2025-07-29,Ergonomic Office Chair,Furniture,South,Online,1,10907.62,10907.62,Credit Card,CUST10848
TXN0128548,2025-07-29,Apple AirPods Pro,Electronics,East,Online,2,25156.52,50313.04,Credit Card,CUST03701
TXN0128549,2025-07-29,Ergonomic Office Chair,Furniture,South,Online,1,17627.62,17627.62,Net Banking,CUST07558
TXN0128550,2025-07-29,Cooking Oil 5L,Grocery,East,Online,1,693.93,693.93,Credit Card,CUST07782
TXN0128551,2025-07-29,Silk Saree Premium,Fashion,East,Online,1,11247.6,11247.6,Cash,CUST02153
TXN0128552,2025-07-29,Formal Shirt Pack,Fashion,West,Offline,2,2260.82,4521.64,UPI,CUST00334
TXN0128553,2025-07-29,Perfume Luxury 100ml,Beauty,West,Online,2,7673.26,15346.52,Credit Card,CUST00053
TXN0128554,2025-07-29,Ergonomic Office Chair,Furniture,West,Online,1,13459.65,13459.65,UPI,CUST11784
TXN0128555,2025-07-29,Samsung Galaxy S24,Electronics,South,Offline,2,66764.95,133529.9,Credit Card,CUST07998
TXN0128556,2025-07-29,Hair Growth Oil 200ml,Beauty,South,Online,2,1250.35,2500.7,Credit Card,CUST10654
TXN0128557,2025-07-29,Wireless Earbuds X1,Electronics,North,Offline,1,7276.11,7276.11,Cash,CUST10956
TXN0128558,2025-07-29,Business Blazer,Fashion,West,Online,3,15108.22,45324.66,Net Banking,CUST05975
TXN0128559,2025-07-29,iPhone 15 Pro,Electronics,East,Online,1,126428.93,126428.93,Credit Card,CUST04915
TXN0128560,2025-07-29,Formal Shirt Pack,Fashion,West,Online,2,3354.84,6709.68,UPI,CUST10836
TXN0128561,2025-07-29,Handbag Leather,Fashion,South,Offline,1,5182.13,5182.13,Net Banking,CUST09179
TXN0128562,2025-07-29,Quinoa 500g,Grocery,West,Online,5,465.78,2328.9,Cash,CUST00262
TXN0128563,2025-07-29,Face Wash Gel,Beauty,South,Offline,2,322.78,645.56,Credit Card,CUST02272
TXN0128564,2025-07-29,Cricket Bat SS,Sports,East,Offline,1,4143.25,4143.25,UPI,CUST08369
TXN0128565,2025-07-29,File Cabinet Organizer,Stationery,West,Offline,3,1930.62,5791.86,Net Banking,CUST11583
TXN0128566,2025-07-29,Board Game Family,Toys,North,Online,1,1496.72,1496.72,Credit Card,CUST10960
TXN0128567,2025-07-29,Organic Green Tea,Grocery,North,Online,4,350.8,1403.2,Net Banking,CUST07870
TXN0128568,2025-07-29,Beard Grooming Kit,Beauty,West,Offline,1,3050.65,3050.65,Cash,CUST05365
TXN0128569,2025-07-29,Leather Belt Premium,Accessories,North,Offline,2,590.6,1181.2,Cash,CUST06507
TXN0128570,2025-07-29,Face Wash Gel,Beauty,North,Offline,1,315.7,315.7,Credit Card,CUST00417
TXN0128571,2025-07-29,Organic Green Tea,Grocery,West,Offline,2,588.32,1176.64,Credit Card,CUST08179
TXN0128572,2025-07-29,Cooking Oil 5L,Grocery,South,Online,2,576.95,1153.9,Net Banking,CUST08520
TXN0128573,2025-07-29,Bedside Table Pair,Furniture,South,Online,1,7023.52,7023.52,Credit Card,CUST10968
TXN0128574,2025-07-29,Running Shoes Elite,Fashion,South,Offline,1,4841.95,4841.95,Net Banking,CUST05545
TXN0128575,2025-07-29,Protein Powder 1kg,Grocery,North,Offline,2,2048.73,4097.46,UPI,CUST00239
TXN0128576,2025-07-29,Organic Green Tea,Grocery,West,Offline,4,524.22,2096.88,Net Banking,CUST03258
TXN0128577,2025-07-29,Organic Green Tea,Grocery,North,Offline,2,532.49,1064.98,Credit Card,CUST00056
TXN0128578,2025-07-29,Kindle Paperwhite,Electronics,West,Offline,1,15270.27,15270.27,Credit Card,CUST11629
TXN0128579,2025-07-29,Running Shoes Elite,Fashion,North,Offline,1,4596.05,4596.05,Credit Card,CUST09356
TXN0128580,2025-07-29,Wireless Earbuds X1,Electronics,South,Offline,2,5330.82,10661.64,UPI,CUST01398
TXN0128581,2025-07-29,Yoga Mat Premium,Sports,East,Offline,1,2466.04,2466.04,Cash,CUST08576
TXN0128582,2025-07-29,Planner 2025 Hardcover,Stationery,North,Offline,2,531.87,1063.74,Cash,CUST08819
TXN0128583,2025-07-29,Pen Set Roller 12pc,Stationery,West,Online,2,409.18,818.36,Net Banking,CUST00149
TXN0128584,2025-07-29,Samsung Galaxy S24,Electronics,North,Online,1,71329.04,71329.04,UPI,CUST09622
TXN0128585,2025-07-29,Woolen Sweater,Fashion,East,Online,1,4666.94,4666.94,UPI,CUST11896
TXN0128586,2025-07-29,Silk Saree Premium,Fashion,East,Offline,2,4912.49,9824.98,Cash,CUST10676
TXN0128587,2025-07-29,Ergonomic Office Chair,Furniture,East,Offline,1,11961.6,11961.6,Net Banking,CUST00427
TXN0128588,2025-07-29,Organic Green Tea,Grocery,South,Online,4,414.77,1659.08,UPI,CUST06362
TXN0128589,2025-07-29,Samsung Galaxy S24,Electronics,South,Offline,1,65635.27,65635.27,UPI,CUST08496
TXN0128590,2025-07-29,Sony WH-1000XM5,Electronics,South,Offline,1,32880.42,32880.42,Net Banking,CUST01266
TXN0128591,2025-07-29,Sofa Set 3+1+1,Furniture,East,Offline,1,58331.61,58331.61,Net Banking,CUST00069
TXN0128592,2025-07-29,Resistance Bands Set,Sports,South,Online,2,1108.55,2217.1,UPI,CUST05247
TXN0128593,2025-07-29,Doll House Wooden,Toys,North,Offline,2,5511.72,11023.44,UPI,CUST10673
TXN0128594,2025-07-29,Formal Shirt Pack,Fashion,South,Offline,2,1525.46,3050.92,Credit Card,CUST10899
TXN0128595,2025-07-29,Hair Growth Oil 200ml,Beauty,East,Online,1,1564.09,1564.09,Credit Card,CUST00010
TXN0128596,2025-07-29,Board Game Family,Toys,West,Offline,1,1443.88,1443.88,Net Banking,CUST00256
TXN0128597,2025-07-29,Badminton Racket Pro,Sports,South,Online,2,2901.74,5803.48,Credit Card,CUST07880
TXN0128598,2025-07-29,Pen Set Roller 12pc,Stationery,East,Online,2,229.6,459.2,UPI,CUST05771
TXN0128599,2025-07-29,Night Cream Premium,Beauty,South,Online,3,2322.42,6967.26,Cash,CUST05471
TXN0128600,2025-07-29,Face Wash Gel,Beauty,East,Online,1,628.55,628.55,UPI,CUST02002
TXN0128601,2025-07-29,iPhone 15 Pro,Electronics,West,Offline,1,134424.9,134424.9,Net Banking,CUST02411
TXN0128602,2025-07-29,Premium Denim Jacket,Fashion,West,Online,2,4071.96,8143.92,Credit Card,CUST07682
TXN0128603,2025-07-29,Washing Machine 7kg,Appliances,North,Online,1,26011.34,26011.34,UPI,CUST11629
TXN0128604,2025-07-29,Night Cream Premium,Beauty,North,Online,1,1225.32,1225.32,Cash,CUST00441
TXN0128605,2025-07-29,Wireless Earbuds X1,Electronics,South,Offline,1,7551.56,7551.56,Cash,CUST06368
TXN0128606,2025-07-29,Mixer Grinder 750W,Appliances,West,Online,1,8453.88,8453.88,Net Banking,CUST11551
TXN0128607,2025-07-29,Phone Case Premium,Accessories,West,Offline,2,475.18,950.36,UPI,CUST00043
TXN0128608,2025-07-29,Travel Pillow Memory Foam,Accessories,North,Offline,1,1213.8,1213.8,Credit Card,CUST08655
TXN0128609,2025-07-29,Dining Table Set 6-Seater,Furniture,East,Offline,1,38729.07,38729.07,Credit Card,CUST00088
TXN0128610,2025-07-29,Standing Desk Pro,Furniture,East,Online,1,39255.71,39255.71,Net Banking,CUST11305
TXN0128611,2025-07-29,Casual T-Shirt 3-Pack,Fashion,East,Offline,1,1755.4,1755.4,Credit Card,CUST02139
TXN0128612,2025-07-29,Handbag Leather,Fashion,East,Online,2,9990.15,19980.3,Credit Card,CUST01805
TXN0128613,2025-07-29,Silk Saree Premium,Fashion,East,Offline,1,11057.88,11057.88,Cash,CUST00441
TXN0128614,2025-07-29,Mixed Dry Fruits 1kg,Grocery,West,Offline,5,1320.61,6603.05,Credit Card,CUST01185
TXN0128615,2025-07-29,Perfume Luxury 100ml,Beauty,North,Offline,2,2416.14,4832.28,UPI,CUST08109
TXN0128616,2025-07-29,Foundation HD Liquid,Beauty,South,Offline,1,1570.31,1570.31,Cash,CUST00349
TXN0128617,2025-07-29,Sticky Notes Bulk Pack,Stationery,West,Online,1,193.75,193.75,Net Banking,CUST09027
TXN0128618,2025-07-29,Treadmill Home,Sports,North,Online,3,24806.71,74420.13,Cash,CUST02867
